iyear,imonth,iday,country,latitude,longitude,attacktype1,targtype1,natlty1,gname,weaptype1,nkill,nkillter,nwound,nwoundte,ishostkid,nhostkid,ransom,ransomamt,ransompaid
1992,7,19,159,-12.046378,-77.042791,7,1,159,Shining Path (SL),8,0,,0,,0,,0,,
1992,7,20,159,-12.046378,-77.042791,3,19,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,20,159,-12.046378,-77.042791,3,19,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,20,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,3,,0,,0,,0,,
1992,7,20,159,-12.046378,-77.042791,3,8,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,20,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,20,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,20,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,20,159,-12.050894,-77.126074,3,4,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,20,159,-12.050894,-77.126074,3,19,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,21,159,-12.046378,-77.042791,3,3,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,21,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,21,159,-12.046378,-77.042791,3,19,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,21,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,21,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,21,159,-12.046378,-77.042791,3,7,26,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,22,159,-12.046378,-77.042791,3,19,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,22,159,-12.046378,-77.042791,3,8,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,22,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,4,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,4,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,19,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,20,159,Shining Path (SL),6,1,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,23,159,-12.050894,-77.126074,3,4,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,7,24,98,45.463681,9.188171,3,6,185,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1992,7,24,98,45.463681,9.188171,3,1,69,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1992,7,24,159,-12.046378,-77.042791,3,6,159,Shining Path (SL),6,0,,4,,0,,0,,
1992,7,25,69,42.902882,1.933481,3,21,69,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1992,7,28,159,-12.046378,-77.042791,2,19,159,Shining Path (SL),8,0,,0,,0,,0,,
1992,7,28,159,-12.046378,-77.042791,2,19,159,Shining Path (SL),8,0,,0,,0,,0,,
1992,7,29,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,1,,0,,0,,
1992,7,30,603,52.0422,-0.7047,7,1,216,Irish Republican Army (IRA),8,0,,0,,0,,0,,
1992,7,30,160,8.948247,125.541107,2,3,160,New People's Army (NPA),5,10,,0,,1,2,0,,
1992,7,30,160,8.827689,125.099855,2,4,160,New People's Army (NPA),5,9,,0,,0,,0,,
1992,7,31,603,52.0422,-0.7047,7,14,216,Irish Republican Army (IRA),8,0,,0,,0,,0,,
1992,8,2,159,-12.841355,-74.574194,1,2,159,Shining Path (SL),6,3,,0,,0,,0,,
1992,8,3,159,-12.046378,-77.042791,1,4,159,Shining Path (SL),5,1,,2,,0,,0,,
1992,8,3,603,54.597269,-5.930109,3,14,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,8,3,603,54.597269,-5.930109,3,2,233,Irish Republican Army (IRA),6,0,,21,,0,,0,,
1992,8,3,185,42.846718,-2.671635,3,1,185,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1992,8,3,185,42.846718,-2.671635,3,14,185,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1992,8,3,603,54.594562,-6.931393,2,4,233,Irish Republican Army (IRA),5,0,,1,,0,,0,,
1992,8,3,603,54.597269,-5.930109,2,4,216,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1992,8,7,159,,,2,14,159,Shining Path (SL),5,25,,15,,0,,0,,
1992,8,8,160,,,3,21,160,New People's Army (NPA),6,0,,0,,0,,0,,
1992,8,8,160,,,2,1,160,New People's Army (NPA),5,1,,0,,0,,0,,
1992,8,11,45,2.89206,-72.135729,2,3,45,Revolutionary Armed Forces of Colombia (FARC),5,3,,4,,0,,0,,
1992,8,12,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1992,8,12,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,8,12,159,-7.665171,-76.787363,2,4,159,Shining Path (SL),5,4,,0,,0,,0,,
1992,8,12,159,-7.794691,-76.196402,2,4,159,Shining Path (SL),5,10,,4,,0,,0,,
1992,8,15,185,43.320812,-1.984447,3,14,185,Basque Fatherland and Freedom (ETA),6,0,,12,,0,,0,,
1992,8,17,185,43.353607,-2.907457,1,3,185,Basque Fatherland and Freedom (ETA),5,2,,0,,0,,0,,
1992,8,17,45,4.351697,-73.713362,3,14,45,Revolutionary Armed Forces of Colombia (FARC),6,8,,0,,0,,0,,
1992,8,21,159,-11.161067,-75.99309,3,2,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,8,21,603,54.597269,-5.930109,2,3,233,Irish Republican Army (IRA),5,1,,1,,0,,0,,
1992,8,22,185,43.256963,-2.923441,3,7,69,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1992,8,22,159,-11.056033,-75.328236,2,4,159,Shining Path (SL),5,10,,5,,0,,0,,
1992,8,22,159,-10.954129,-75.228945,2,3,159,Shining Path (SL),5,13,,5,,0,,0,,
1992,8,22,159,-10.866751,-75.273825,2,3,159,Shining Path (SL),5,0,,0,,0,,0,,
1992,8,24,160,8.618699,125.492421,2,3,160,New People's Army (NPA),5,0,,0,,1,10,0,,
1992,8,25,603,52.708174,-2.754321,7,14,216,Irish Republican Army (IRA),8,0,,0,,0,,0,,
1992,8,25,160,14.3124,122.7192,2,3,160,New People's Army (NPA),5,2,,2,,0,,0,,
1992,8,26,603,52.708174,-2.754321,7,14,216,Irish Republican Army (IRA),8,0,,0,,0,,0,,
1992,8,26,45,3.372457,-73.873772,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,1,,9,,0,,0,,
1992,8,28,603,54.077313,-6.608787,1,4,216,Irish Republican Army (IRA),5,1,,,,0,,0,,
1992,9,2,185,40.964968,-5.663025,1,4,185,Basque Fatherland and Freedom (ETA),6,1,,0,,0,,0,,
1992,9,3,185,43.317073,-2.678975,1,1,185,Basque Fatherland and Freedom (ETA),6,0,,1,,0,,0,,
1992,9,5,45,4.15127,-73.63872,3,3,45,Revolutionary Armed Forces of Colombia (FARC),6,8,,2,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-14.31884,-74.378173,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,14,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,14,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,14,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,14,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,159,-13.383333,-73.133333,2,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,9,5,45,,,2,3,45,Revolutionary Armed Forces of Colombia (FARC),5,5,,0,,0,,0,,
1992,9,5,45,4.15127,-73.63872,3,3,45,Revolutionary Armed Forces of Colombia (FARC),5,9,,5,,0,,0,,
1992,9,6,159,-12.046378,-77.042791,1,14,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,9,6,159,-12.046378,-77.042791,1,14,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,9,6,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,7,,10,,0,,0,,
1992,9,6,159,-12.050934,-77.126044,3,11,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,9,6,159,-12.050934,-77.126044,3,11,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,9,6,159,-12.046378,-77.042791,3,3,159,Shining Path (SL),6,5,,20,,0,,0,,
1992,9,6,603,51.500152,-0.126236,3,1,217,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,9,6,45,4.15127,-73.63872,2,3,45,Revolutionary Armed Forces of Colombia (FARC),5,2,,0,,0,,0,,
1992,9,7,159,-12.046378,-77.042791,3,3,159,Shining Path (SL),6,1,,0,,0,,0,,
1992,9,8,603,54.347539,-6.656108,1,1,233,Irish Republican Army (IRA),5,0,,1,,0,,0,,
1992,9,8,603,54.597269,-5.930109,3,3,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,9,8,603,54.597269,-5.930109,7,3,233,Irish Republican Army (IRA),10,0,,4,,0,,0,,
1992,9,8,603,54.597269,-5.930109,7,14,233,Irish Republican Army (IRA),8,0,,0,,0,,0,,
1992,9,9,603,54.597269,-5.930109,7,14,233,Irish Republican Army (IRA),8,0,,0,,0,,0,,
1992,9,10,603,54.597269,-5.930109,7,14,233,Irish Republican Army (IRA),8,0,,0,,0,,0,,
1992,9,12,160,,,1,3,160,New People's Army (NPA),5,3,,0,,0,,0,,
1992,9,14,159,-12.046378,-77.042791,1,3,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,9,14,185,43.320812,-1.984447,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1992,9,14,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,0,,5,,0,,0,,
1992,9,14,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,9,14,159,-12.046378,-77.042791,3,19,159,Shining Path (SL),6,0,,8,,0,,0,,
1992,9,19,159,,,1,4,159,Shining Path (SL),5,2,,0,,0,,0,,
1992,9,19,159,-12.046378,-77.042791,1,3,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,9,19,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,9,20,159,-12.046378,-77.042791,1,12,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,9,20,159,-12.8425,-74.471944,2,19,159,Shining Path (SL),5,2,,1,,0,,0,,
1992,9,20,159,-12.8425,-74.471944,2,19,159,Shining Path (SL),5,2,,0,,0,,0,,
1992,9,21,159,-12.046378,-77.042791,3,8,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,9,22,159,-12.046378,-77.042791,1,3,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,9,23,603,54.597269,-5.930109,3,3,233,Irish Republican Army (IRA),6,0,,23,,0,,0,,
1992,9,23,159,-13.163874,-74.223564,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,9,29,185,43.311307,-1.900896,1,16,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1992,9,30,603,54.57634,-5.917178,1,17,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1992,10,2,159,-9.40049,-77.577255,1,15,98,Shining Path (SL),5,1,,0,,0,,0,,
1992,10,3,159,,,1,2,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,10,3,159,,,1,17,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,10,5,159,-12.093847,-77.003783,2,1,159,Shining Path (SL),5,0,,1,,0,,0,,
1992,10,6,159,-11.122722,-77.610568,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,10,7,159,-12.046378,-77.042791,7,14,159,Shining Path (SL),8,0,,5,,0,,0,,
1992,10,7,159,-12.046378,-77.042791,1,3,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,10,7,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,0,,5,,0,,0,,
1992,10,8,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,9,160,8.581552,123.344275,2,4,160,New People's Army (NPA),5,9,,0,,0,,0,,
1992,10,9,160,8.266954,123.101039,2,4,160,New People's Army (NPA),5,9,,8,,0,,0,,
1992,10,9,603,51.500152,-0.126236,3,4,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,9,603,51.500152,-0.126236,3,19,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,9,159,-12.046378,-77.042791,3,1,185,Shining Path (SL),6,0,,0,,0,,0,,
1992,10,10,159,-9.875174,-77.708213,3,14,159,Shining Path (SL),5,44,,0,,0,,0,,
1992,10,10,159,-12.046378,-77.042791,3,7,217,Shining Path (SL),6,0,,0,,0,,0,,
1992,10,10,159,,,2,14,159,Shining Path (SL),5,0,,0,,0,,0,,
1992,10,10,159,-11.249536,-75.862728,2,14,159,Shining Path (SL),5,0,,0,,0,,0,,
1992,10,10,159,-11.264834,-75.649153,2,14,159,Shining Path (SL),5,5,,0,,0,,0,,
1992,10,10,159,-17.777883,-69.959507,2,14,159,Shining Path (SL),5,5,,1,,0,,0,,
1992,10,10,603,54.787715,-6.492314,1,3,233,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1992,10,12,603,54.597269,-5.930109,3,3,233,Irish Republican Army (IRA),6,0,,1,,0,,0,,
1992,10,12,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,1,,4,,0,,0,,
1992,10,12,159,-12.046378,-77.042791,1,3,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,10,12,603,54.502852,-6.769568,1,2,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,19,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,19,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,20,603,54.953823,-6.480002,1,4,233,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1992,10,21,603,54.65548,-5.674815,3,14,216,Irish Republican Army (IRA),6,0,,5,,0,,0,,
1992,10,21,603,51.500152,-0.126236,3,19,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,21,603,51.500152,-0.126236,3,19,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,21,603,51.500152,-0.126236,3,4,216,Irish Republican Army (IRA),6,0,,3,,0,,0,,
1992,10,21,159,-12.046378,-77.042791,1,3,159,Shining Path (SL),5,0,,1,,0,,0,,
1992,10,22,185,43.297222,-2.991667,3,20,185,Basque Fatherland and Freedom (ETA),6,1,,0,,0,,0,,
1992,10,23,603,54.597269,-5.930109,3,3,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,23,45,11.242035,-74.205384,6,1,216,Revolutionary Armed Forces of Colombia (FARC),13,1,,0,,1,1,0,,
1992,10,24,45,1.68448,-75.28659,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,1,,2,,0,,0,,
1992,10,24,45,7.280183,-72.967743,7,21,216,Revolutionary Armed Forces of Colombia (FARC),5,0,,0,,0,,0,,
1992,10,25,45,8.85017,-76.42671,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,5,,0,,0,,0,,
1992,10,25,603,51.500152,-0.126236,3,2,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,26,45,1.68448,-75.28659,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,15,,12,,0,,0,,
1992,10,27,88,14.060287,-88.695229,2,4,88,Farabundo Marti National Liberation Front (FMLN),5,0,,0,,0,,0,,
1992,10,27,159,-7.538333,-77.565278,2,14,159,Shining Path (SL),5,11,,0,,0,,0,,
1992,10,30,160,,,1,2,160,New People's Army (NPA),5,5,,0,,0,,0,,
1992,10,30,603,54.671804,-5.957181,3,3,233,Irish Republican Army (IRA),6,0,,13,,0,,0,,
1992,10,30,603,51.500152,-0.126236,3,2,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,10,30,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,30,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,30,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,30,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,30,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,30,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,30,603,54.597269,-5.930109,2,14,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,10,31,159,-12.046378,-77.042791,3,8,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,10,31,159,-12.046378,-77.042791,3,8,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,10,31,603,54.597269,-5.930109,1,14,233,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1992,11,3,159,-12.046378,-77.042791,1,3,159,Shining Path (SL),5,1,,0,,0,,0,,
1992,11,5,160,,,2,4,160,New People's Army (NPA),5,0,,3,,0,,0,,
1992,11,5,160,,,7,1,160,New People's Army (NPA),5,0,,0,,0,,0,,
1992,11,5,603,54.328629,-5.716669,3,1,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,11,5,603,54.597269,-5.930109,3,2,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,11,7,45,0.435951,-75.52767,3,21,45,Revolutionary Armed Forces of Colombia (FARC),6,31,,0,,0,,0,,
1992,11,7,159,-15.016994,-73.780419,3,4,159,Shining Path (SL),5,0,,0,,0,,0,,
1992,11,7,159,-15.016994,-73.780419,3,14,159,Shining Path (SL),5,5,,0,,0,,0,,
1992,11,7,159,-9.05621,-78.578613,3,3,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,8,159,-9.32505,-77.561942,2,15,159,Shining Path (SL),5,0,,0,,0,,0,,
1992,11,8,159,-9.32505,-77.561942,9,19,159,Shining Path (SL),13,1,,0,,0,,0,,
1992,11,8,159,-9.32505,-77.561942,3,21,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,8,159,-9.32505,-77.561942,3,21,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,8,603,54.597269,-5.930109,1,4,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,11,12,45,5.45394,-73.36205,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,8,,0,,0,,0,,
1992,11,12,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,12,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,13,45,,,2,4,45,Revolutionary Armed Forces of Colombia (FARC),5,15,,0,,0,,0,,
1992,11,13,45,3.749597,-76.166856,2,14,45,Revolutionary Armed Forces of Colombia (FARC),5,12,,0,,0,,0,,
1992,11,13,603,55.129345,-6.663439,3,14,233,Irish Republican Army (IRA),6,0,,3,,0,,0,,
1992,11,14,159,-13.218791,-75.104138,3,3,159,Shining Path (SL),6,12,,0,,0,,0,,
1992,11,14,603,51.500152,-0.126236,3,2,216,Irish Republican Army (IRA),13,0,,1,,0,,0,,
1992,11,15,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,11,15,159,-12.046378,-77.042791,3,3,159,Shining Path (SL),6,0,,4,,0,,0,,
1992,11,15,603,54.296399,-7.871465,1,3,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1992,11,16,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,16,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,17,159,-12.050934,-77.126044,3,3,159,Shining Path (SL),6,0,,7,,0,,0,,
1992,11,17,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,17,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,17,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,1,,17,,0,,0,,
1992,11,17,159,-12.046378,-77.042791,3,1,159,Shining Path (SL),6,1,,0,,0,,0,,
1992,11,17,159,-12.046378,-77.042791,3,2,159,Shining Path (SL),6,5,,19,,0,,0,,
1992,11,18,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,18,159,-12.046378,-77.042791,3,3,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,18,159,-12.046378,-77.042791,3,21,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,18,159,-12.046378,-77.042791,1,19,159,Shining Path (SL),8,1,,0,,0,,0,,
1992,11,19,603,54.42071,-6.443767,1,4,233,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1992,11,21,159,-12.046378,-77.042791,3,3,159,Shining Path (SL),6,0,,0,,0,,0,,
1992,11,21,159,-13.531688,-71.966924,3,19,159,Shining Path (SL),6,,,,,0,,0,,
1992,11,22,603,54.99451,-7.319996,1,14,233,Irish Republican Army (IRA),13,1,,0,,0,,0,,
1992,11,23,603,54.597269,-5.930109,3,19,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,11,24,185,27.793515,17.937937,3,19,185,Basque Fatherland and Freedom (ETA),6,0,,0,,0,,0,,
1992,11,24,603,54.787715,-6.492314,1,4,233,Irish Republican Army (IRA),5,0,,0,,0,,0,,
1992,11,25,603,54.597269,-5.930109,2,3,233,Irish Republican Army (IRA),5,1,,0,,0,,0,,
1992,11,29,159,,,2,14,159,Shining Path (SL),5,4,,1,,0,,0,,
1992,11,29,159,-13.163874,-74.223564,3,14,159,Shining Path (SL),5,6,,0,,0,,0,,
1992,11,30,160,6.895545,126.013997,2,4,160,New People's Army (NPA),5,4,,0,,0,,0,,
1992,12,1,603,54.597269,-5.930109,3,14,233,Irish Republican Army (IRA),6,0,,27,,0,,0,,
1992,12,1,159,-9.055833,-76.043611,2,3,159,Shining Path (SL),5,8,,0,,0,,0,,
1992,12,1,159,,,2,3,159,Shining Path (SL),5,6,,0,,0,,0,,
1992,12,3,603,53.480713,-2.234377,3,14,216,Irish Republican Army (IRA),6,0,,58,,0,,0,,
1992,12,3,603,53.480713,-2.234377,3,1,216,Irish Republican Army (IRA),6,0,,6,,0,,0,,
1992,12,4,160,12.367922,123.620761,2,3,160,New People's Army (NPA),5,4,,1,,0,,0,,
1992,12,4,159,-11.249536,-75.862728,1,14,159,Shining Path (SL),5,0,,0,,0,,0,,
1992,12,5,159,-12.046378,-77.042791,3,14,159,Shining Path (SL),6,0,,12,,0,,0,,
1992,12,7,160,14.596051,120.978666,1,1,160,New People's Army (NPA),5,1,,0,,0,,0,,
1992,12,8,603,54.99451,-7.319996,2,14,233,Irish Republican Army (IRA),5,1,,,,0,,0,,
1992,12,9,603,51.500152,-0.126236,3,19,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,12,10,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,12,10,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,11,,0,,0,,
1992,12,10,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,12,11,159,-12.046378,-77.042791,1,1,159,Shining Path (SL),5,2,,0,,0,,0,,
1992,12,11,159,-12.046378,-77.042791,2,1,159,Shining Path (SL),5,2,,1,,0,,0,,
1992,12,16,603,51.500152,-0.126236,3,14,216,Irish Republican Army (IRA),6,0,,2,,0,,0,,
1992,12,16,603,51.500152,-0.126236,3,1,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,12,16,45,1.14646,-77.00389,2,4,45,Revolutionary Armed Forces of Colombia (FARC),5,8,,0,,0,,0,,
1992,12,16,45,8.283388,-76.383404,2,4,45,Revolutionary Armed Forces of Colombia (FARC),5,5,,0,,0,,0,,
1992,12,18,159,-12.046378,-77.042791,1,14,159,Shining Path (SL),5,1,,1,,0,,0,,
1992,12,20,603,54.597269,-5.930109,3,1,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,12,22,603,51.500152,-0.126236,3,19,216,Irish Republican Army (IRA),6,0,,0,,0,,0,,
1992,12,22,185,43.320812,-1.984447,1,3,185,Basque Fatherland and Freedom (ETA),5,1,,0,,0,,0,,
1992,12,24,45,6.643708,-73.653621,2,4,45,Revolutionary Armed Forces of Colombia (FARC),5,4,,1,,0,,0,,
1992,12,24,45,4.092517,-75.154538,2,4,45,Revolutionary Armed Forces of Colombia (FARC),5,1,,0,,0,,0,,
1992,12,25,45,0.66643,-76.87192,3,4,45,Revolutionary Armed Forces of Colombia (FARC),6,6,,6,,0,,0,,
1992,12,26,603,54.597269,-5.930109,3,3,233,Irish Republican Army (IRA),6,0,,0,,0,,0,,
